DateKey,ProductKey,CustomerKey,RegionKey,SalespersonKey,DepartmentKey,CurrencyKey,Quantity,Revenue,Cost,Profit,Budget,Forecast,ProductCode,ProductName,Category,StandardCost,ListPrice,CustomerCode,CustomerName,CustomerType,Industry,City,Country,CustomerSince,IsActive
20236983,30,3382,8,26,3,5,17,2620.83,1836.21,784.62,2726.07,2860.75,P0030,Aftertreatment Product 30,Aftertreatment,124,141,C03382,Moody-Castillo,OEM,Manufacturing,Sheribury,Germany,2026-06-20,1
20254212,33,1688,5,21,5,3,13,3803.8,2603.75,1200.05,3801.09,4013.03,P0033,Sensors Product 33,Sensors,252,257,C01688,"Jones, Alvarado and Parker",OEM,Manufacturing,North Whitneychester,Sweden,2020-07-28,1
20241560,499,704,7,38,4,4,15,2755.96,2015.81,740.15,2836.54,2764.54,P0499,Turbochargers Product 499,Turbochargers,82,373,C00704,"Greene, Jones and Hughes",Distributor,Transportation,South Christopher,Italy,2020-11-13,1
20247148,143,3731,7,68,2,5,13,3496.21,2950.61,545.6,3547.96,3591.97,P0143,Sensors Product 143,Sensors,313,410,C03731,"Harrington, Novak and Peters",Distributor,Transportation,Jessicaberg,Germany,2017-07-03,1
20260413,109,3527,3,106,8,1,9,1866.43,1298.1,568.33,1784.3,1890.27,P0109,Cooling Systems Product 109,Cooling Systems,251,702,C03527,Moore-Boone,OEM,Transportation,New Nicholas,France,2019-10-22,1
20253703,11,1202,1,61,3,3,2,3778.5,3148.46,630.04,3599.79,4039.83,P0011,Aftertreatment Product 11,Aftertreatment,391,101,C01202,"Bradford, Murray and Nelson",OEM,Transportation,Welchmouth,Spain,2020-12-15,1
20232305,8,3507,9,75,10,4,6,3437.83,2479.04,958.79,3531.51,3724.59,P0008,Turbochargers Product 8,Turbochargers,408,245,C03507,Spencer-Fischer,Fleet,Automotive,Alvarezburgh,Belgium,2023-06-27,1
20235776,405,4283,6,119,4,5,4,2667.42,1856.94,810.48,2567.28,2612.34,P0405,Cooling Systems Product 405,Cooling Systems,129,167,C04283,Case-Collier,Fleet,Manufacturing,Kimmouth,Belgium,2018-08-23,1
20259895,259,597,7,58,4,4,17,3077.25,2251.89,825.36,3206.58,3342.99,P0259,Turbochargers Product 259,Turbochargers,420,350,C00597,Jackson and Sons,Distributor,Transportation,North Terry,Italy,2022-05-07,1
20226484,341,1224,7,12,9,2,16,704.56,440.71,263.85,704.51,771.1,P0341,Aftertreatment Product 341,Aftertreatment,113,675,C01224,"Mcdonald, Parsons and Bowen",Fleet,Transportation,Joseshire,Netherlands,2023-10-09,1
20250323,218,1531,10,10,3,3,9,4783.34,3841.03,942.31,5019.51,5192.89,P0218,Fuel Systems Product 218,Fuel Systems,416,430,C01531,Hopkins-Weaver,Fleet,Automotive,North Nathanland,Austria,2025-02-05,1
20235731,63,273,6,54,3,1,7,390.29,241.64,148.65,403.27,428.37,P0063,Turbochargers Product 63,Turbochargers,500,640,C00273,"Smith, Mccormick and Ward",Distributor,Automotive,East Kimberlymouth,Germany,2021-04-03,1
20239110,272,304,4,74,8,4,5,1863.27,1438.83,424.44,1880.89,1950.64,P0272,Turbochargers Product 272,Turbochargers,361,817,C00304,Hill Ltd,OEM,Manufacturing,Port Kevinland,Italy,2022-12-14,1
20245371,181,3398,6,32,1,3,10,4702.16,3663.05,1039.11,4882.45,4792.1,P0181,Cooling Systems Product 181,Cooling Systems,243,370,C03398,Lee-Douglas,OEM,Manufacturing,Greenview,Belgium,2017-08-07,1
20224501,240,897,2,97,1,1,13,2061.56,1339.62,721.94,2074.43,2257.97,P0240,Turbochargers Product 240,Turbochargers,89,780,C00897,Mills Inc,OEM,Automotive,South Joseph,France,2026-05-09,1
20225324,472,1655,6,12,4,5,1,1144.46,909.49,234.97,1153.9,1203.45,P0472,Aftertreatment Product 472,Aftertreatment,267,714,C01655,"Jones, Johnson and Boyd",Distributor,Transportation,Allisonton,Sweden,2025-08-07,1
20238529,24,107,4,72,4,1,2,4525.63,3539.13,986.5,4505.28,4758.83,P0024,Aftertreatment Product 24,Aftertreatment,382,526,C00107,Gonzales-Wright,Distributor,Transportation,East Elizabeth,Poland,2018-06-07,1
20241951,44,2313,9,15,10,1,2,1629.34,1037.87,591.47,1605.18,1676.61,P0044,Electronics Product 44,Electronics,254,373,C02313,"Rivera, Hodges and Freeman",Distributor,Automotive,East Carla,Austria,2022-10-29,1
20234453,138,3259,5,23,7,4,20,3392.98,2382.14,1010.84,3262.99,3433.81,P0138,Filtration Product 138,Filtration,450,603,C03259,Wright LLC,Distributor,Manufacturing,Aguilarview,France,2026-06-21,1
20220539,177,2385,10,92,9,4,13,3210.64,2467.71,742.93,3165.53,3293.31,P0177,Turbochargers Product 177,Turbochargers,253,190,C02385,Chavez Ltd,Distributor,Automotive,Lake Sarah,Belgium,2024-11-22,1
20220192,78,3455,7,52,2,5,20,2044.82,1792.94,251.88,2140.02,2025.12,P0078,Turbochargers Product 78,Turbochargers,353,157,C03455,Ingram-Le,Distributor,Automotive,Smithport,Spain,2020-06-19,1
20249175,165,4520,3,58,9,4,12,4402.49,2750.46,1652.03,4424.62,4402.77,P0165,Turbochargers Product 165,Turbochargers,126,845,C04520,Lewis-Murray,Fleet,Manufacturing,Jonesville,France,2020-04-01,1
20227504,106,1268,5,99,7,4,1,2887.44,1874.29,1013.15,2798.78,3130.27,P0106,Filtration Product 106,Filtration,289,517,C01268,"Cole, Brooks and Wilcox",Distributor,Manufacturing,Carterside,Spain,2018-02-14,1
20252596,314,1129,2,30,10,4,9,1722.3,1075.11,647.19,1657.8,1656.0,P0314,Sensors Product 314,Sensors,460,598,C01129,"Brooks, Lowe and Johnson",Fleet,Transportation,South Ericbury,Belgium,2019-04-30,1
20228394,113,82,6,100,3,4,9,4903.83,4187.88,715.95,5088.66,4850.49,P0113,Sensors Product 113,Sensors,459,151,C00082,Castillo PLC,Distributor,Manufacturing,New Lisa,Spain,2021-06-02,1
20234514,166,2956,6,107,1,3,15,4070.62,3633.88,436.74,3985.85,3912.29,P0166,Filtration Product 166,Filtration,399,723,C02956,Smith-Carter,Distributor,Automotive,Brownbury,Spain,2021-12-23,1
20252583,146,3812,6,27,8,1,17,1081.5,885.08,196.42,1124.34,1112.09,P0146,Fuel Systems Product 146,Fuel Systems,401,816,C03812,Thompson-Nguyen,OEM,Automotive,New Michaelville,Sweden,2018-12-26,1
20236645,386,3503,3,99,9,3,18,1005.65,621.87,383.78,1038.38,981.28,P0386,Cooling Systems Product 386,Cooling Systems,112,448,C03503,"Robertson, Carroll and Lawrence",OEM,Manufacturing,Carterhaven,Netherlands,2021-04-08,1
20247076,360,1594,3,120,10,5,4,3788.69,2401.88,1386.81,3946.55,3917.89,P0360,Fuel Systems Product 360,Fuel Systems,421,830,C01594,Johnson Ltd,Fleet,Transportation,East Toddburgh,Spain,2020-05-13,1
20246231,119,3396,8,50,5,5,9,2068.69,1542.42,526.27,2136.31,2226.02,P0119,Electronics Product 119,Electronics,469,932,C03396,Mckenzie-Williams,Fleet,Automotive,Edwardchester,Netherlands,2024-12-08,1
20238792,130,1463,9,107,1,5,15,4319.76,2983.77,1335.99,4249.79,4735.91,P0130,Cooling Systems Product 130,Cooling Systems,452,145,C01463,"Schmidt, Bush and Shea",Distributor,Transportation,Port David,Italy,2026-06-15,1
20246144,428,2748,9,29,10,4,2,3775.96,3113.41,662.55,3797.61,3644.0,P0428,Turbochargers Product 428,Turbochargers,101,943,C02748,Johnson LLC,OEM,Manufacturing,New Brandiland,Netherlands,2025-01-21,1
20247793,367,2309,5,4,8,3,11,2865.94,2092.02,773.92,2886.99,2875.9,P0367,Sensors Product 367,Sensors,144,431,C02309,"Gray, Hart and Scott",Distributor,Automotive,Norrisshire,Germany,2023-02-02,1
20233579,88,107,5,50,1,2,12,1162.32,944.03,218.29,1153.55,1183.84,P0088,Filtration Product 88,Filtration,423,129,C00107,Gonzales-Wright,Distributor,Transportation,East Elizabeth,Poland,2018-06-07,1
20249641,484,1180,5,39,9,3,17,454.06,394.91,59.15,443.0,476.55,P0484,Turbochargers Product 484,Turbochargers,493,349,C01180,"Campbell, Evans and Bryant",OEM,Automotive,Karenside,Spain,2023-01-07,1
20223221,165,1804,10,69,9,1,2,1337.63,1027.64,309.99,1399.7,1442.04,P0165,Turbochargers Product 165,Turbochargers,126,845,C01804,"Flores, Ball and Harrington",Distributor,Transportation,North Jesse,France,2017-11-27,1
20225700,464,2627,6,43,7,4,2,2420.8,1995.88,424.92,2419.57,2325.73,P0464,Filtration Product 464,Filtration,103,843,C02627,"Christensen, Collins and Cervantes",Fleet,Manufacturing,Lake Austinport,Italy,2026-04-18,1
20257777,51,2981,3,116,9,4,18,4872.0,3626.04,1245.96,4734.15,4719.75,P0051,Electronics Product 51,Electronics,420,511,C02981,Solomon-Charles,Fleet,Automotive,Russobury,Poland,2018-05-08,1
20244529,240,3616,10,103,8,3,12,4734.63,3574.98,1159.65,4882.44,4563.31,P0240,Turbochargers Product 240,Turbochargers,89,780,C03616,Gomez Group,Fleet,Automotive,Gabriellachester,Netherlands,2020-02-19,1
20248959,82,1303,2,21,5,5,13,4528.01,3519.03,1008.98,4427.74,4808.79,P0082,Sensors Product 82,Sensors,452,363,C01303,Stephens Ltd,OEM,Automotive,West Stephanie,Poland,2023-10-08,1
20232092,461,3682,6,43,10,5,19,2850.63,1746.01,1104.62,2730.47,2921.83,P0461,Fuel Systems Product 461,Fuel Systems,267,237,C03682,Hubbard Group,OEM,Automotive,Port Conniehaven,Netherlands,2020-03-22,1
20252527,281,4989,2,43,3,2,10,4885.18,3252.6,1632.58,4723.81,4885.89,P0281,Fuel Systems Product 281,Fuel Systems,223,797,C04989,Williams-Brooks,OEM,Automotive,New Melissaside,Spain,2026-06-02,1
20228772,384,3318,10,33,3,5,13,4330.95,3032.99,1297.96,4481.17,4446.51,P0384,Filtration Product 384,Filtration,443,820,C03318,Mason-Garcia,OEM,Manufacturing,West Pamelaland,Netherlands,2017-12-01,1
20250686,348,848,4,67,5,2,11,2235.84,1994.4,241.44,2155.58,2254.56,P0348,Electronics Product 348,Electronics,355,293,C00848,Wood Group,Distributor,Manufacturing,Christineshire,Poland,2022-03-03,1
20225499,271,1615,9,105,8,4,8,3967.12,2591.94,1375.18,4046.47,4336.4,P0271,Turbochargers Product 271,Turbochargers,236,400,C01615,Williams-Thomas,Distributor,Transportation,West Heatherport,France,2021-04-08,1
20243891,145,4703,1,35,2,3,6,484.36,346.32,138.04,465.23,465.52,P0145,Turbochargers Product 145,Turbochargers,254,255,C04703,"Flynn, Acosta and Bender",OEM,Automotive,Lisaville,Italy,2019-06-02,1
20233183,320,2575,2,85,10,2,16,2084.64,1735.42,349.22,2178.19,1996.41,P0320,Fuel Systems Product 320,Fuel Systems,332,371,C02575,Smith Inc,OEM,Automotive,Youngstad,Germany,2018-09-25,1
20257488,448,2281,10,8,7,1,7,557.4,354.04,203.36,567.54,601.4,P0448,Cooling Systems Product 448,Cooling Systems,64,439,C02281,"Nguyen, Flynn and Johnson",OEM,Manufacturing,Port Kyliebury,Italy,2022-03-12,1
20246234,493,4515,8,87,7,4,12,2572.43,1920.4,652.03,2578.14,2656.41,P0493,Fuel Systems Product 493,Fuel Systems,201,213,C04515,"Griffin, Mckinney and Foley",Fleet,Automotive,Rileyhaven,Belgium,2025-05-16,1
20250946,80,4580,10,112,8,3,4,4345.45,3839.99,505.46,4466.75,4669.8,P0080,Aftertreatment Product 80,Aftertreatment,365,577,C04580,Holland-Barker,Distributor,Automotive,Nicholasfurt,Sweden,2018-01-15,1
20223566,402,2395,4,93,5,4,9,1579.7,1384.13,195.57,1577.28,1550.82,P0402,Sensors Product 402,Sensors,229,502,C02395,"Schneider, Powers and Hensley",Fleet,Manufacturing,Lake Adamberg,Netherlands,2024-07-28,1
20220690,193,3466,2,100,4,5,9,2252.02,1764.26,487.76,2229.35,2171.91,P0193,Turbochargers Product 193,Turbochargers,376,442,C03466,Mendez-Woodward,OEM,Automotive,South Alyssa,Sweden,2025-10-02,1
20250863,154,582,7,59,3,2,7,1383.15,1166.2,216.95,1439.82,1487.05,P0154,Cooling Systems Product 154,Cooling Systems,279,445,C00582,Davis PLC,OEM,Transportation,Meadowsland,Poland,2024-01-05,1
20248782,439,530,8,63,6,4,12,2627.03,2117.15,509.88,2677.43,2796.42,P0439,Filtration Product 439,Filtration,399,853,C00530,Campos-Cordova,Distributor,Transportation,Aprilland,Poland,2026-04-29,1
20250744,195,4226,10,38,6,5,5,1629.84,1176.12,453.72,1607.66,1695.52,P0195,Fuel Systems Product 195,Fuel Systems,417,373,C04226,Brown-Benton,Distributor,Automotive,Perkinshaven,Italy,2020-09-28,1
20254202,366,315,4,19,5,2,11,4839.04,3541.15,1297.89,4896.66,5055.29,P0366,Sensors Product 366,Sensors,359,401,C00315,Fernandez and Sons,OEM,Automotive,Sanchezton,Poland,2026-04-24,1
20258800,343,1276,9,118,9,2,17,1571.72,1060.96,510.76,1534.43,1721.29,P0343,Electronics Product 343,Electronics,477,488,C01276,Gonzalez PLC,Fleet,Automotive,Douglastown,Austria,2022-02-21,1
20226976,131,888,1,3,9,1,13,128.26,102.92,25.34,127.22,132.79,P0131,Turbochargers Product 131,Turbochargers,475,212,C00888,"Fuentes, Flowers and Chase",OEM,Manufacturing,Stephanieview,Germany,2025-02-10,1
20251678,311,3061,7,32,5,3,15,1451.99,1013.96,438.03,1486.43,1545.02,P0311,Sensors Product 311,Sensors,256,601,C03061,Cabrera-Turner,OEM,Automotive,Port Jordan,Spain,2018-07-02,1
20223459,415,1960,1,15,9,4,3,3628.04,3163.14,464.9,3510.87,3479.97,P0415,Fuel Systems Product 415,Fuel Systems,482,931,C01960,Williams-Strong,Distributor,Transportation,Hamiltonmouth,Belgium,2024-06-28,1
20250941,289,1312,9,69,2,3,6,2617.34,2347.32,270.02,2557.58,2729.26,P0289,Fuel Systems Product 289,Fuel Systems,169,373,C01312,"Lynch, Mason and Leonard",Distributor,Manufacturing,Port Michael,Belgium,2024-10-25,1
20259193,31,2790,4,77,8,5,2,1391.32,966.66,424.66,1365.95,1530.31,P0031,Sensors Product 31,Sensors,178,855,C02790,Salinas LLC,Fleet,Manufacturing,Davidfort,Sweden,2018-11-26,1
20222944,27,186,5,20,7,1,15,4552.6,3692.29,860.31,4538.13,4794.67,P0027,Sensors Product 27,Sensors,402,926,C00186,"Davis, Berry and Singh",Distributor,Automotive,Port Davidview,Italy,2019-02-11,1
20244356,290,4379,9,46,8,5,20,3702.82,2697.14,1005.68,3553.71,3809.72,P0290,Fuel Systems Product 290,Fuel Systems,374,318,C04379,Pierce-Cooper,Fleet,Transportation,West Danny,Netherlands,2024-01-20,1
20252321,166,4885,8,36,9,2,9,4630.9,3564.64,1066.26,4845.74,5024.07,P0166,Filtration Product 166,Filtration,399,723,C04885,Wallace-Collier,Distributor,Transportation,East Michael,Poland,2018-01-13,1
20237508,277,4115,8,54,9,5,6,4942.08,4261.94,680.14,4793.19,5251.99,P0277,Filtration Product 277,Filtration,372,298,C04115,Coleman-Wolfe,OEM,Transportation,Port Tylerview,Belgium,2017-09-18,1
20241573,188,4570,6,25,10,5,17,4049.75,2907.97,1141.78,3948.47,4078.35,P0188,Turbochargers Product 188,Turbochargers,386,198,C04570,"Curry, Hawkins and Mcintosh",Distributor,Transportation,Smithport,Spain,2026-02-25,1
20251309,349,3713,6,105,4,5,12,4512.52,3898.5,614.02,4418.53,4670.59,P0349,Sensors Product 349,Sensors,433,706,C03713,Lynch and Sons,Distributor,Manufacturing,North Kim,Germany,2025-01-19,1
20255142,196,4428,2,19,2,1,13,4415.11,3290.18,1124.93,4541.5,4671.95,P0196,Filtration Product 196,Filtration,469,177,C04428,Clements Ltd,Fleet,Manufacturing,East Brandy,Italy,2019-06-03,1
20239700,178,2362,1,15,3,3,16,1929.44,1183.7,745.74,1886.88,2013.47,P0178,Cooling Systems Product 178,Cooling Systems,363,448,C02362,"Patterson, Bradley and Miller",Fleet,Transportation,North Savannahton,Austria,2017-06-13,1
20248435,8,1645,6,59,1,3,20,2530.9,1914.96,615.94,2554.5,2422.76,P0008,Turbochargers Product 8,Turbochargers,408,245,C01645,Oliver-Reyes,Fleet,Transportation,Buckleymouth,Spain,2023-08-24,1
20224319,294,2888,6,120,4,1,3,3887.37,2677.75,1209.62,4061.95,4203.79,P0294,Aftertreatment Product 294,Aftertreatment,75,306,C02888,"Martin, Estrada and Pearson",OEM,Automotive,Andrewport,France,2022-08-23,1
20228858,44,4143,10,110,8,2,3,4807.87,3475.78,1332.09,4728.94,5158.61,P0044,Electronics Product 44,Electronics,254,373,C04143,Hall Inc,Distributor,Manufacturing,Kimberlyton,Spain,2019-08-28,1
20259961,172,4623,1,115,8,1,6,3625.51,3017.19,608.32,3479.26,3595.03,P0172,Filtration Product 172,Filtration,326,911,C04623,Levine-Ramirez,OEM,Automotive,Port Robert,Sweden,2024-07-11,1
20236402,456,1577,4,69,2,2,11,3233.16,2317.18,915.98,3334.6,3080.56,P0456,Sensors Product 456,Sensors,174,742,C01577,"Whitney, Garner and Wade",Fleet,Transportation,Garciatown,Sweden,2021-12-01,1
20223157,390,4998,9,85,8,1,3,4467.92,3683.28,784.64,4277.01,4634.92,P0390,Fuel Systems Product 390,Fuel Systems,244,414,C04998,"Munoz, Wall and Ford",Fleet,Manufacturing,Millsstad,Netherlands,2019-10-07,1
20224373,168,3111,5,114,7,2,15,647.06,391.01,256.05,622.26,628.54,P0168,Fuel Systems Product 168,Fuel Systems,192,876,C03111,Smith and Sons,Distributor,Transportation,South Christopher,France,2025-01-28,1
20245675,156,4283,9,105,10,3,7,3863.37,2507.81,1355.56,3827.82,4126.86,P0156,Sensors Product 156,Sensors,455,484,C04283,Case-Collier,Fleet,Manufacturing,Kimmouth,Belgium,2018-08-23,1
20242840,120,3721,9,78,9,1,1,2006.16,1598.59,407.57,2065.36,1941.5,P0120,Cooling Systems Product 120,Cooling Systems,484,991,C03721,Collins Group,Distributor,Automotive,North Jeffrey,France,2021-09-10,1
20221561,458,3963,7,32,6,4,19,1686.75,1047.82,638.93,1657.13,1853.04,P0458,Sensors Product 458,Sensors,64,799,C03963,Barnett-Simmons,OEM,Transportation,Elizabethhaven,France,2020-01-26,1
20252038,176,212,10,109,4,1,17,4259.05,3304.73,954.32,4394.65,4442.31,P0176,Aftertreatment Product 176,Aftertreatment,119,257,C00212,Mcbride-Rivera,OEM,Automotive,Port Lisastad,Italy,2021-07-24,1
20236987,200,3101,6,21,4,4,18,2369.3,2038.81,330.49,2287.67,2429.25,P0200,Electronics Product 200,Electronics,57,195,C03101,Hall-Lopez,OEM,Transportation,Riosville,Belgium,2021-10-30,1
20221851,445,161,10,55,6,5,12,1205.84,755.99,449.85,1179.2,1301.2,P0445,Fuel Systems Product 445,Fuel Systems,236,412,C00161,Johnston PLC,Distributor,Automotive,Lake Travisside,France,2025-08-22,1
20238436,454,33,1,38,6,2,20,4313.7,3249.66,1064.04,4483.61,4464.55,P0454,Cooling Systems Product 454,Cooling Systems,141,632,C00033,Rice PLC,Fleet,Manufacturing,New Monica,Poland,2019-06-20,1
20259141,222,1639,2,34,8,3,20,4227.6,2873.07,1354.53,4362.33,4390.96,P0222,Cooling Systems Product 222,Cooling Systems,375,952,C01639,Taylor Ltd,Distributor,Manufacturing,Brittanymouth,Germany,2024-01-24,1
20236552,229,3783,10,13,7,3,11,648.9,452.79,196.11,642.8,619.83,P0229,Cooling Systems Product 229,Cooling Systems,283,213,C03783,"Lopez, Harrington and Harris",OEM,Manufacturing,Michaelland,Italy,2021-07-28,1
20250233,205,4758,10,62,4,1,17,1671.03,1174.72,496.31,1707.78,1592.55,P0205,Sensors Product 205,Sensors,355,908,C04758,"Wilson, Foster and Holt",OEM,Automotive,North Catherine,Germany,2020-01-04,1
20228172,325,2351,1,43,5,5,13,4278.39,2634.13,1644.26,4452.0,4575.97,P0325,Sensors Product 325,Sensors,365,598,C02351,"Garcia, Sullivan and Hunter",Distributor,Manufacturing,Mccarthyfurt,Germany,2020-05-21,1
20243546,2,1651,8,19,4,2,15,1566.81,1204.71,362.1,1602.42,1660.0,P0002,Aftertreatment Product 2,Aftertreatment,342,443,C01651,Valdez-Brown,Distributor,Manufacturing,West Brandon,Italy,2018-07-06,1
20252030,105,1488,7,27,4,4,1,2302.29,1488.95,813.34,2267.72,2259.29,P0105,Filtration Product 105,Filtration,163,690,C01488,Brown PLC,OEM,Manufacturing,New Teresabury,Austria,2024-12-15,1
20226572,99,4864,6,4,4,2,12,308.96,196.24,112.72,293.74,326.99,P0099,Fuel Systems Product 99,Fuel Systems,88,252,C04864,Lewis Ltd,OEM,Automotive,New Cory,Netherlands,2022-06-04,1
20229256,453,663,7,41,7,5,4,1599.41,981.53,617.88,1630.07,1531.19,P0453,Aftertreatment Product 453,Aftertreatment,450,357,C00663,Caldwell-Weaver,Distributor,Manufacturing,Chaseport,Poland,2025-04-07,1
20248771,362,1667,6,76,3,4,1,2976.44,2501.3,475.14,2908.6,3189.86,P0362,Filtration Product 362,Filtration,404,144,C01667,Bradford LLC,OEM,Manufacturing,Shannontown,Belgium,2024-08-22,1
20235873,128,3535,9,31,2,3,3,201.39,140.74,60.65,200.62,203.22,P0128,Filtration Product 128,Filtration,124,665,C03535,"Hayes, Ryan and Taylor",Fleet,Transportation,Keychester,Sweden,2023-05-18,1
20244073,288,3453,2,106,7,1,16,2723.14,2207.42,515.72,2759.16,2694.87,P0288,Sensors Product 288,Sensors,78,583,C03453,"Davis, Neal and Hernandez",OEM,Manufacturing,Vincentshire,Belgium,2020-02-03,1
20238487,387,3877,6,107,1,1,10,3111.81,2187.31,924.5,3040.84,3344.38,P0387,Fuel Systems Product 387,Fuel Systems,99,119,C03877,Miller Ltd,Distributor,Manufacturing,Port Colton,Netherlands,2023-05-19,1
20233911,355,1968,2,115,5,4,18,3993.2,3069.17,924.03,3859.26,4118.26,P0355,Electronics Product 355,Electronics,166,924,C01968,Shepherd and Sons,OEM,Automotive,Nelsonland,Germany,2018-01-18,1
20239439,409,3951,5,42,9,5,12,4024.57,3205.94,818.63,4043.18,3937.64,P0409,Aftertreatment Product 409,Aftertreatment,58,859,C03951,"Ramos, Ramirez and Martinez",OEM,Automotive,Melissaview,Sweden,2024-06-16,1
20223180,324,3465,1,39,9,4,5,1535.22,1249.72,285.5,1523.15,1639.7,P0324,Fuel Systems Product 324,Fuel Systems,310,610,C03465,Swanson-Wang,Fleet,Transportation,Phillipsville,Austria,2023-03-18,1
20251954,404,4233,10,45,3,2,8,3845.25,2795.75,1049.5,3878.47,3666.75,P0404,Fuel Systems Product 404,Fuel Systems,366,655,C04233,Davenport-Jones,Distributor,Automotive,Jefferyport,Germany,2026-04-25,1
20224239,147,2175,1,68,6,1,2,654.46,574.79,79.67,628.3,653.0,P0147,Sensors Product 147,Sensors,54,359,C02175,Walker-Lewis,Fleet,Transportation,South Melissaview,Belgium,2021-09-23,1
20243370,450,4083,7,26,6,1,18,767.23,647.81,119.42,732.63,761.05,P0450,Sensors Product 450,Sensors,333,866,C04083,Dickerson-Jones,OEM,Manufacturing,Adamshire,Belgium,2019-04-14,1
20255114,425,177,9,89,8,4,4,2328.01,2060.68,267.33,2243.54,2234.33,P0425,Sensors Product 425,Sensors,236,818,C00177,"Jackson, Velasquez and Glass",Distributor,Manufacturing,New Evan,Belgium,2018-10-01,1
20231081,339,3864,2,100,6,3,6,4148.64,2654.58,1494.06,4215.98,4383.27,P0339,Cooling Systems Product 339,Cooling Systems,290,786,C03864,"Silva, Olson and Jacobs",Distributor,Automotive,Port Megan,Germany,2024-04-17,1
